Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
99,189,sp|Q72K02|FBPAP_THET2,84.4,161.07,9,4,3,,40389,Fructose-1 6-bisphosphate aldolase/phosphatase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=fbp PE=1 SV=1
273,222,Q72JP2|Q72JP2_THET2,96.9,160.56,30,3,3,,17635,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0726 PE=4 SV=1
204,90,Q72GS8|Q72GS8_THET2,99.0,160.41,18,5,4,,38647,Alanine dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1770 PE=3 SV=1
40,31,sp|P61977|MDH_THET2,99.1,160.15,25,14,11,Oxidation (M),35426,Malate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mdh PE=3 SV=1
206,140,Q72HV6|Q72HV6_THET2,98.9,157.50,27,4,4,,25984,3-oxoadipate enol-lactonase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1376 PE=4 SV=1
94,92,sp|Q72J47|RPIA_THET2,99.1,153.33,42,7,7,,24039,Ribose-5-phosphate isomerase A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpiA PE=1 SV=1
130,106,Q746P3|Q746P3_THET2,98.7,152.74,14,4,3,,43722,Precorrin-6Y C5 15-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0010 PE=4 SV=1
270,293,Q72JD1|Q72JD1_THET2,98.5,151.99,10,3,3,,57128,(R)-citramalate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0847 PE=3 SV=1
91,234,Q72HC8|Q72HC8_THET2,97.3,151.73,14,5,5,,46713,Menaquinol-cytochrome C reductase cytochrome B subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1567 PE=4 SV=1
173,97,Q72GL5|Q72GL5_THET2,98.8,149.86,22,4,4,,34040,Quinone oxidoreductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1833 PE=3 SV=1
87,216,Q72IL6|Q72IL6_THET2,98.8,149.78,30,6,6,,15827,Small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1116 PE=3 SV=1
83,66,Q72IP3|Q72IP3_THET2,99.1,149.60,30,8,8,Oxidation (M),26607,Succinate dehydrogenase iron-sulfur subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1089 PE=3 SV=1
243,203,Q72I62|Q72I62_THET2,98.4,148.92,18,3,3,Oxidation (M),37396,Dipeptide transport system permease protein dppB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=dppB PE=3 SV=1
508,155,sp|Q72GY6|G6PI_THET2,84.4,148.44,12,2,2,Oxidation (M),45874,Glucose-6-phosphate isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pgi PE=3 SV=2
117,264,Q72GD2|Q72GD2_THET2,98.4,146.17,20,5,4,,20286,NADH-quinone oxidoreductase chain E OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1916 PE=3 SV=1
155,315,Q72LJ0|Q72LJ0_THET2,98.6,145.77,34,3,3,Oxidation (M),18012,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0069 PE=4 SV=1
245,199,sp|Q72JL7|FOLD_THET2,97.9,145.44,15,4,2,Carbamidomethylation,30546,Bifunctional protein FolD OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=folD PE=3 SV=1
281,58,sp|Q72KS4|LON1_THET2,98.8,144.50,10,4,4,Formylation,89312,Lon protease 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lon1 PE=3 SV=1
101,258,Q72I43|Q72I43_THET2,97.5,144.30,12,3,2,,39576,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1289 PE=4 SV=1
282,167,Q72IW6|Q72IW6_THET2,98.4,143.77,20,3,3,,21369,Competence protein pilO OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilO PE=4 SV=1
76,218,sp|P62238|RS16_THET2,99.0,142.54,49,6,6,,10387,30S ribosomal protein S16 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsP PE=1 SV=1
107,88,sp|P83453|SYY_THET2,98.7,142.02,13,4,3,,48718,Tyrosine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tyrS PE=1 SV=1
141,38,sp|Q72HA0|SYFB_THET2,99.0,141.91,7,6,4,,86656,Phenylalanine--tRNA ligase beta subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pheT PE=3 SV=1
150,80,Q72GV7|Q72GV7_THET2,99.0,140.56,25,5,5,,29840,Single-stranded DNA-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1741 PE=3 SV=1
198,122,sp|Q72KF7|SYN_THET2,99.0,140.28,16,5,4,,50759,Asparagine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=asnS PE=3 SV=1
180,109,Q72HJ8|Q72HJ8_THET2,98.5,136.69,10,4,3,,47944,ABC transporter ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1489 PE=3 SV=1
364,236,Q72IM0|Q72IM0_THET2,97.3,136.52,14,3,2,,40012,Na_H_Exchanger domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1112 PE=4 SV=1
171,63,Q72IN7|Q72IN7_THET2,98.9,136.47,15,4,4,,33873,ABC transporter ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1095 PE=4 SV=1
90,96,Q72GJ7|Q72GJ7_THET2,99.0,136.14,20,5,4,,25028,Phosphate-specific transport system accessory protein PhoU OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=phoU PE=3 SV=1
129,85,Q72GD3|Q72GD3_THET2,99.1,135.88,16,6,5,,48618,NADH-quinone oxidoreductase subunit F OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1915 PE=3 SV=1
358,343,Q72GT2|Q72GT2_THET2,88.4,135.53,21,2,2,,20269,Hypoxanthine phosphoribosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1766 PE=3 SV=1
271,256,Q72LI1|Q72LI1_THET2,98.5,134.90,15,3,3,,27946,Branched-chain amino acid transport ATP-binding protein livG OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=livG PE=4 SV=1
479,183,Q72J78|Q72J78_THET2,89.1,134.38,8,2,2,,43795,Zinc protease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0901 PE=4 SV=1
178,143,Q72LN2|Q72LN2_THET2,98.8,134.26,24,4,4,,24411,Cehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0026 PE=4 SV=1
310,176,Q72IC3|Q72IC3_THET2,98.4,133.70,18,3,3,,24125,Putative dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1209 PE=4 SV=1
267,191,Q72H24|Q72H24_THET2,97.3,133.04,5,3,3,,89156,Cytochrome c oxidase polypeptide I+III OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1671 PE=3 SV=1
179,68,Q72LI4|Q72LI4_THET2,98.8,130.79,17,4,4,,47917,Membrane protein insertase YidC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=yidC PE=3 SV=1
167,78,Q72J50|Q72J50_THET2,98.9,127.74,13,4,4,,47751,Tail-specific protease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0929 PE=3 SV=1
196,273,Q72KI3|Q72KI3_THET2,98.6,126.99,21,3,3,,22725,Acetoin utilization acuB protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=acuB PE=4 SV=1
304,147,Q72LB5|Q72LB5_THET2,98.7,126.94,10,4,4,,64813,NADP-dependent malic enzyme OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0144 PE=3 SV=1
207,75,Q72GM3|Q72GM3_THET2,98.4,126.58,4,3,3,,101032,Leucine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=leuS PE=1 SV=1
266,103,Q72JN6|Q72JN6_THET2,98.8,126.17,10,4,3,,54151,Sugar transport ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0734 PE=4 SV=1
95,175,Q72KV5|Q72KV5_THET2,98.8,125.84,13,6,5,,69794,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0386 PE=4 SV=1
78,179,sp|P62659|RS18_THET2,98.8,125.03,40,5,5,,10231,30S ribosomal protein S18 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsR PE=1 SV=2
374,206,Q72HJ4|Q72HJ4_THET2,80.6,124.82,8,2,2,,51635,Anthranilate synthase component 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trpE PE=3 SV=1
62,174,sp|P62442|RL11_THET2,98.8,124.67,23,4,4,,15505,50S ribosomal protein L11 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplK PE=1 SV=1
350,221,sp|Q72KE8|IF2_THET2,98.0,123.90,5,3,3,,63178,Translation initiation factor IF-2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=infB PE=3 SV=1
413,360,Q72KU5|Q72KU5_THET2,97.2,122.00,14,3,2,,42679,Putative exported protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0396 PE=4 SV=1
162,299,sp|Q72ID8|ARGR_THET2,82.4,120.84,15,2,1,,18143,Arginine repressor OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=argR PE=3 SV=1
60,32,Q72J17|Q72J17_THET2,99.1,119.44,13,11,9,,59942,5'-nucleotidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0964 PE=3 SV=1
582,296,Q72JS3|Q72JS3_THET2,72.1,119.12,7,1,1,,49939,Magnesium transporter MgtE OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mgtE PE=3 SV=1
424,104,Q72KI2|Q72KI2_THET2,91.8,119.05,6,2,2,,58583,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0478 PE=4 SV=1
209,230,Q72HC7|Q72HC7_THET2,61.7,118.84,19,3,3,,22438,Rieske iron-sulfur protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1568 PE=4 SV=1
284,132,Q72JI4|Q72JI4_THET2,98.0,116.99,17,3,3,,45018,Aminopeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0788 PE=3 SV=1
142,572,Q72GE1|Q72GE1_THET2,94.6,116.08,9,4,1,Formylation,44480,NADH-quinone oxidoreductase subunit N OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nuoN PE=3 SV=1
311,45,Q72IC1|Q72IC1_THET2,98.4,115.66,11,3,3,,46113,Glutamate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1211 PE=1 SV=1
429,348,Q72IP8|Q72IP8_THET2,82.6,115.22,19,2,2,Formylation,27818,Sec-independent protein tatD OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tatD PE=4 SV=1
274,370,Q72HF5|Q72HF5_THET2,93.4,115.18,4,3,2,Oxidation (M); Formylation,100680,S-layer protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1532 PE=4 SV=1
317,192,Q72IW7|Q72IW7_THET2,84.4,114.90,16,3,3,,23036,Competence protein pilN OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilN PE=1 SV=1
366,224,Q72IZ1|Q72IZ1_THET2,92.0,114.11,4,3,1,,89094,DNA gyrase subunit A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gyrA PE=3 SV=1
212,306,Q72HD3|Q72HD3_THET2,97.8,113.78,27,3,2,,20878,Corrinoid adenosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1560 PE=3 SV=1
241,81,sp|Q72I23|RL15_THET2,98.8,112.26,25,4,4,,16281,50S ribosomal protein L15 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplO PE=1 SV=1
106,99,Q72GP6|Q72GP6_THET2,98.8,111.90,10,4,4,,45455,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1802 PE=3 SV=1
112,182,sp|Q72G84|RL28_THET2,99.0,109.97,42,5,5,Carbamidomethylation,11006,50S ribosomal protein L28 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmB PE=1 SV=1
201,237,sp|Q72L05|CAPP_THET2,95.2,109.65,3,3,1,,96534,Phosphoenolpyruvate carboxylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ppc PE=3 SV=1
518,1134,Q72HC6|Q72HC6_THET2,61.7,109.55,16,1,1,,17639,Putative cytochrome c OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1569 PE=4 SV=1
89,180,sp|P62669|RS9_THET2,99.0,108.55,33,5,4,Oxidation (M),14402,30S ribosomal protein S9 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsI PE=1 SV=1
449,1728,sp|Q72L15|CLPP_THET2,61.7,108.35,17,1,1,,21393,ATP-dependent Clp protease proteolytic subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=clpP PE=3 SV=2
139,280,sp|Q72GD5|NUOH_THET2,98.8,108.06,11,4,3,,41009,NADH-quinone oxidoreductase subunit H OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nuoH PE=3 SV=1
439,305,Q72I57|Q72I57_THET2,83.5,106.30,15,2,2,Oxidation (M),26006,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1275 PE=4 SV=1
286,344,sp|P62661|RS20_THET2,84.4,106.23,26,3,3,,11689,30S ribosomal protein S20 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsT PE=1 SV=2
594,1850,Q72IH0|Q72IH0_THET2,61.7,106.23,8,1,1,,30940,Hydroxymethylglutaryl-CoA lyase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1162 PE=3 SV=1
319,1212,Q72IU0|Q72IU0_THET2,81.6,106.15,13,3,2,,24017,Heme exporter protein B OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1042 PE=3 SV=1
247,324,Q72IJ4|Q72IJ4_THET2,95.8,106.08,11,3,1,,25605,Two-component response regulator OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1138 PE=4 SV=1
299,142,Q72G73|Q72G73_THET2,96.7,105.97,6,3,2,,76800,Endopeptidase La OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1975 PE=3 SV=1
195,378,Q72J44|Q72J44_THET2,95.6,105.61,11,3,1,Formylation,28462,Putative transport system permease ABC transporter protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0935 PE=4 SV=1
339,113,Q72H23|Q72H23_THET2,93.1,105.46,7,2,2,,37271,Cytochrome c oxidase subunit 2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1672 PE=3 SV=1
519,310,Q72KM3|Q72KM3_THET2,61.7,103.32,8,1,1,,24228,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0384 PE=4 SV=1
563,375,Q72HL2|Q72HL2_THET2,76.8,102.95,14,1,1,,17287,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1475 PE=4 SV=1
132,313,sp|Q72I22|RL30_THET2,98.2,102.56,42,4,4,,6785,50S ribosomal protein L30 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmD PE=1 SV=1
411,60,sp|P61707|SYA_THET2,98.7,102.29,5,3,3,,97480,Alanine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=alaS PE=3 SV=1
437,119,sp|Q72HA1|SYFA_THET2,84.4,101.14,7,2,2,,39249,Phenylalanine--tRNA ligase alpha subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pheS PE=3 SV=1
418,1139,Q72JL3|Q72JL3_THET2,84.4,99.38,12,2,2,,17764,Biotin carboxyl carrier protein of acetyl-CoA carboxylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0759 PE=4 SV=1
250,253,Q72IU5|Q72IU5_THET2,84.4,98.70,15,2,2,,20665,CcmG protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ccmG PE=4 SV=1
213,298,Q72GR8|Q72GR8_THET2,97.6,98.65,8,4,4,Formylation,39972,NAD/NADP transhydrogenase alpha subunit 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1780 PE=1 SV=1
491,627,sp|P96137|ARGJ_THET2,71.5,98.20,7,1,1,,40302,Arginine biosynthesis bifunctional protein ArgJ OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=argJ PE=3 SV=2
493,215,sp|Q72J69|VATE_THET2,68.9,98.18,13,1,1,,20588,V-type ATP synthase subunit E OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=atpE PE=3 SV=1
435,382,Q72J05|Q72J05_THET2,69.5,98.01,4,1,1,,67880,Multidrug resistance ABC transporter ATP-binding and permease protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0976 PE=1 SV=1
312,244,sp|Q72KD8|EFTS_THET2,98.4,97.38,17,3,3,,22383,Elongation factor Ts OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tsf PE=3 SV=1
440,325,Q72L18|Q72L18_THET2,82.0,97.24,26,2,1,,11869,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0246 PE=4 SV=1
268,130,sp|Q72L58|GATA_THET2,93.9,97.22,5,2,1,,50314,Glutamyl-tRNA(Gln) amidotransferase subunit A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gatA PE=3 SV=1
283,339,Q72H03|Q72H03_THET2,98.4,96.52,33,3,3,Oxidation (M),15599,Universal stress protein family OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1692 PE=3 SV=1
415,193,Q72L60|Q72L60_THET2,75.2,96.43,13,1,1,,15540,Probable small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0203 PE=3 SV=1
592,338,Q72IX4|Q72IX4_THET2,61.7,96.41,13,1,1,,15706,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1007 PE=4 SV=1
246,84,Q72HP0|Q72HP0_THET2,97.2,94.87,6,3,2,,46530,Amidase/amidotransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1446 PE=4 SV=1
114,271,Q72KI7|Q72KI7_THET2,97.7,94.40,11,4,1,,28892,Thiol:disulfide interchange protein tlpA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tlpA PE=3 SV=1
242,79,Q72I44|Q72I44_THET2,98.7,94.39,9,4,4,,43034,Maltose/maltodextrin-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1288 PE=1 SV=1
591,1634,Q72GQ2|Q72GQ2_THET2,61.7,94.23,14,1,1,,13444,7 8-dihydroneopterin aldolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1796 PE=3 SV=1
197,133,Q72H68|Q72H68_THET2,99.0,93.83,9,5,4,,48119,Trehalose/maltose-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1627 PE=4 SV=1
369,1136,sp|Q72ID6|RPOZ_THET2,84.4,92.61,23,2,2,,11517,DNA-directed RNA polymerase subunit omega OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpoZ PE=3 SV=1
428,1121,Q72HU9|Q72HU9_THET2,83.2,92.25,17,2,1,,12462,Thioredoxin OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1385 PE=1 SV=1
157,491,Q72J68|Q72J68_THET2,92.4,91.88,23,3,2,,9836,V-type sodium ATP synthase subunit K Homolog OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0911 PE=3 SV=1
409,153,sp|Q72LB1|GCST_THET2,96.0,91.82,8,3,2,,37884,Aminomethyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gcvT PE=3 SV=1
482,127,sp|Q72GT4|PURA_THET2,82.4,91.39,6,2,1,Formylation,44879,Adenylosuccinate synthetase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=purA PE=3 SV=1
595,200,Q72HI6|Q72HI6_THET2,61.7,90.88,4,1,1,,64062,Oligoendopeptidase F OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1501 PE=3 SV=1
378,223,Q72IC0|Q72IC0_THET2,78.9,89.50,5,2,1,,44568,Glutamate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1212 PE=1 SV=1
379,895,Q72IA0|Q72IA0_THET2,76.9,89.41,7,2,1,,64392,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1232 PE=4 SV=1
593,920,sp|P61498|PYRE_THET2,61.7,88.98,13,1,1,,19442,Orotate phosphoribosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pyrE PE=1 SV=1
474,314,sp|Q72GV5|RL9_THET2,92.1,88.06,17,1,1,,16411,50S ribosomal protein L9 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplI PE=1 SV=1
318,255,Q72I34|Q72I34_THET2,84.0,87.55,11,2,1,,18002,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1298 PE=4 SV=1
480,214,Q72GB7|Q72GB7_THET2,88.2,87.52,3,2,2,,92789,DNA topoisomerase 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=topA PE=3 SV=1
131,233,sp|Q72HR3|RL27_THET2,98.3,85.93,27,5,4,,9480,50S ribosomal protein L27 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmA PE=1 SV=3
414,494,Q746E0|Q746E0_THET2,89.9,85.05,5,2,2,Formylation,64798,GGDEF domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0115 PE=4 SV=1
476,372,Q72IW8|Q72IW8_THET2,76.1,84.62,6,1,1,,41399,Pilus-associated protein pilM OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilM PE=1 SV=1
133,247,Q72GE0|Q72GE0_THET2,95.7,84.10,4,3,1,,49193,NADH-quinone oxidoreductase chain M OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1908 PE=3 SV=1
365,204,Q72JQ3|Q72JQ3_THET2,97.0,84.06,31,3,3,,24393,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0715 PE=4 SV=1
596,260,Q72KS0|Q72KS0_THET2,61.7,83.35,11,1,1,,24528,Short chain dehydrogenase/reductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0410 PE=3 SV=1
320,902,Q72LQ6|Q72LQ6_THET2,81.3,82.90,12,2,1,,26961,Dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0002 PE=4 SV=1
599,386,Q72G87|Q72G87_THET2,61.7,82.85,3,1,1,,47748,Zrk system potassium uptake protein trkA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trkA PE=4 SV=1
