Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
77,157,Q72H95|Q72H95_THET2,99.0,157.29,33,7,5,,19216,Inorganic pyrophosphatase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ppa PE=3 SV=1
435,398,sp|Q72KH8|END4_THET2,86.1,156.80,10,3,2,,29051,Endonuclease 4 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nfo PE=1 SV=1
124,189,sp|Q72K02|FBPAP_THET2,84.4,156.60,9,4,3,,40389,Fructose-1 6-bisphosphate aldolase/phosphatase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=fbp PE=1 SV=1
268,193,Q72L60|Q72L60_THET2,98.6,156.34,51,3,3,,15540,Probable small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0203 PE=3 SV=1
75,216,Q72IL6|Q72IL6_THET2,98.8,155.61,30,6,6,,15827,Small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1116 PE=3 SV=1
130,140,Q72HV6|Q72HV6_THET2,98.8,154.99,27,4,4,,25984,3-oxoadipate enol-lactonase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1376 PE=4 SV=1
269,293,Q72JD1|Q72JD1_THET2,98.6,152.63,10,3,3,,57128,(R)-citramalate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0847 PE=3 SV=1
31,31,sp|P61977|MDH_THET2,99.1,152.51,25,14,11,Oxidation (M),35426,Malate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mdh PE=3 SV=1
89,234,Q72HC8|Q72HC8_THET2,97.3,152.06,14,5,5,Oxidation (M),46713,Menaquinol-cytochrome C reductase cytochrome B subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1567 PE=4 SV=1
67,218,sp|P62238|RS16_THET2,99.0,151.38,49,6,6,,10387,30S ribosomal protein S16 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsP PE=1 SV=1
114,38,sp|Q72HA0|SYFB_THET2,99.0,151.26,9,6,4,,86656,Phenylalanine--tRNA ligase beta subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pheT PE=3 SV=1
178,222,Q72JP2|Q72JP2_THET2,98.3,151.05,30,3,3,,17635,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0726 PE=4 SV=1
192,221,sp|Q72KE8|IF2_THET2,99.0,150.39,9,5,5,,63178,Translation initiation factor IF-2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=infB PE=3 SV=1
170,121,sp|Q72L32|HEMH_THET2,98.9,149.40,15,4,4,,35651,Ferrochelatase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hemH PE=3 SV=1
207,232,sp|Q72I39|REX_THET2,98.4,149.07,26,5,4,,23222,Redox-sensing transcriptional repressor Rex OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rex PE=1 SV=1
125,62,sp|Q72LI9|SYE_THET2,99.0,148.76,14,5,4,,53940,Glutamate--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gltX PE=3 SV=1
116,68,Q72LI4|Q72LI4_THET2,99.0,148.74,20,6,6,,47917,Membrane protein insertase YidC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=yidC PE=3 SV=1
424,259,Q72LL5|Q72LL5_THET2,88.7,148.64,14,2,2,,42580,Deoxyguanosinetriphosphate triphosphohydrolase-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0044 PE=3 SV=1
140,80,Q72GV7|Q72GV7_THET2,99.1,148.45,25,5,5,,29840,Single-stranded DNA-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1741 PE=3 SV=1
232,90,Q72GS8|Q72GS8_THET2,98.9,147.91,16,4,4,,38647,Alanine dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1770 PE=3 SV=1
215,343,Q72GT2|Q72GT2_THET2,84.4,147.60,21,2,2,,20269,Hypoxanthine phosphoribosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1766 PE=3 SV=1
177,298,Q72GR8|Q72GR8_THET2,98.7,146.34,17,5,5,Formylation,39972,NAD/NADP transhydrogenase alpha subunit 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1780 PE=1 SV=1
198,57,Q72GY3|Q72GY3_THET2,99.0,145.49,11,5,4,,58014,Metal-dependent carboxypeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1715 PE=1 SV=1
153,264,Q72GD2|Q72GD2_THET2,98.4,145.29,20,4,4,,20286,NADH-quinone oxidoreductase chain E OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1916 PE=3 SV=1
76,174,sp|P62442|RL11_THET2,99.1,144.92,32,5,5,Oxidation (M),15505,50S ribosomal protein L11 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplK PE=1 SV=1
360,215,sp|Q72J69|VATE_THET2,96.3,144.61,23,4,3,,20588,V-type ATP synthase subunit E OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=atpE PE=3 SV=1
135,255,Q72I34|Q72I34_THET2,98.7,144.50,26,4,2,,18002,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1298 PE=4 SV=1
196,117,Q72L13|Q72L13_THET2,98.8,144.31,14,4,4,Formylation,56427,Nicotinate phosphoribosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0252 PE=3 SV=1
205,203,Q72I62|Q72I62_THET2,98.4,144.29,18,3,3,Oxidation (M),37396,Dipeptide transport system permease protein dppB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=dppB PE=3 SV=1
143,75,Q72GM3|Q72GM3_THET2,98.9,141.93,8,4,4,,101032,Leucine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=leuS PE=1 SV=1
208,199,sp|Q72JL7|FOLD_THET2,97.9,141.40,15,4,2,Carbamidomethylation,30546,Bifunctional protein FolD OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=folD PE=3 SV=1
451,45,Q72IC1|Q72IC1_THET2,84.4,139.12,11,2,2,,46113,Glutamate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1211 PE=1 SV=1
98,66,Q72IP3|Q72IP3_THET2,99.0,138.93,22,7,7,,26607,Succinate dehydrogenase iron-sulfur subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1089 PE=3 SV=1
413,503,sp|Q72L31|DCUP_THET2,95.0,137.61,14,2,2,,37784,Uroporphyrinogen decarboxylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hemE PE=3 SV=2
131,130,sp|Q72L58|GATA_THET2,98.8,136.75,14,4,3,,50314,Glutamyl-tRNA(Gln) amidotransferase subunit A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gatA PE=3 SV=1
80,96,Q72GJ7|Q72GJ7_THET2,99.0,136.55,22,6,4,,25028,Phosphate-specific transport system accessory protein PhoU OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=phoU PE=3 SV=1
283,256,Q72LI1|Q72LI1_THET2,98.4,134.71,15,3,3,,27946,Branched-chain amino acid transport ATP-binding protein livG OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=livG PE=4 SV=1
284,109,Q72HJ8|Q72HJ8_THET2,98.0,131.21,10,4,3,,47944,ABC transporter ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1489 PE=3 SV=1
503,310,Q72KM3|Q72KM3_THET2,84.4,128.80,15,2,2,,24228,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0384 PE=4 SV=1
350,176,Q72IC3|Q72IC3_THET2,98.6,128.02,18,3,3,,24125,Putative dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1209 PE=4 SV=1
233,191,Q72H24|Q72H24_THET2,98.0,127.47,5,3,3,,89156,Cytochrome c oxidase polypeptide I+III OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1671 PE=3 SV=1
294,204,Q72JQ3|Q72JQ3_THET2,98.4,126.99,31,3,3,,24393,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0715 PE=4 SV=1
452,119,sp|Q72HA1|SYFA_THET2,84.4,125.96,11,2,2,,39249,Phenylalanine--tRNA ligase alpha subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pheS PE=3 SV=1
505,296,Q72JS3|Q72JS3_THET2,83.2,124.94,8,2,1,,49939,Magnesium transporter MgtE OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mgtE PE=3 SV=1
367,167,Q72IW6|Q72IW6_THET2,84.4,124.61,15,2,2,,21369,Competence protein pilO OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilO PE=4 SV=1
146,211,Q72IW4|Q72IW4_THET2,95.5,124.60,4,3,2,,82638,Competence protein pilQ OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilQ PE=3 SV=1
139,273,Q72KI3|Q72KI3_THET2,98.6,124.23,21,4,3,,22725,Acetoin utilization acuB protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=acuB PE=4 SV=1
176,122,sp|Q72KF7|SYN_THET2,98.9,124.18,16,5,4,,50759,Asparagine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=asnS PE=3 SV=1
133,81,sp|Q72I23|RL15_THET2,99.0,123.41,29,5,4,,16281,50S ribosomal protein L15 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplO PE=1 SV=1
184,299,sp|Q72ID8|ARGR_THET2,82.4,123.09,15,2,1,,18143,Arginine repressor OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=argR PE=3 SV=1
70,179,sp|P62659|RS18_THET2,98.8,121.82,40,5,5,,10231,30S ribosomal protein S18 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsR PE=1 SV=2
91,230,Q72HC7|Q72HC7_THET2,70.6,120.92,19,3,3,,22438,Rieske iron-sulfur protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1568 PE=4 SV=1
514,1134,Q72HC6|Q72HC6_THET2,61.7,119.97,16,1,1,,17639,Putative cytochrome c OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1569 PE=4 SV=1
244,128,Q72II3|Q72II3_THET2,96.7,117.98,15,3,2,,48826,Adenylosuccinate lyase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1149 PE=3 SV=1
90,182,sp|Q72G84|RL28_THET2,99.1,117.34,52,6,6,Carbamidomethylation,11006,50S ribosomal protein L28 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmB PE=1 SV=1
149,85,Q72GD3|Q72GD3_THET2,99.0,117.26,13,5,4,,48618,NADH-quinone oxidoreductase subunit F OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1915 PE=3 SV=1
454,183,Q72J78|Q72J78_THET2,84.4,116.79,8,2,2,,43795,Zinc protease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0901 PE=4 SV=1
409,127,sp|Q72GT4|PURA_THET2,95.4,116.20,8,2,2,,44879,Adenylosuccinate synthetase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=purA PE=3 SV=1
416,171,Q72J58|Q72J58_THET2,87.4,114.59,13,2,2,,39063,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0921 PE=4 SV=1
166,78,Q72J50|Q72J50_THET2,98.6,114.56,11,3,3,,47751,Tail-specific protease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0929 PE=3 SV=1
337,382,Q72J05|Q72J05_THET2,95.5,114.26,8,2,2,,67880,Multidrug resistance ABC transporter ATP-binding and permease protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0976 PE=1 SV=1
463,224,Q72IZ1|Q72IZ1_THET2,75.8,113.64,3,2,1,,89094,DNA gyrase subunit A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gyrA PE=3 SV=1
344,104,Q72KI2|Q72KI2_THET2,93.3,113.35,6,2,2,,58583,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0478 PE=4 SV=1
282,95,sp|Q72GF9|SYP_THET2,98.5,112.20,8,3,3,,54514,Proline--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=proS PE=3 SV=1
106,99,Q72GP6|Q72GP6_THET2,98.8,111.25,10,4,4,,45455,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1802 PE=3 SV=1
126,258,Q72I43|Q72I43_THET2,97.4,110.26,12,3,2,,39576,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1289 PE=4 SV=1
132,315,Q72LJ0|Q72LJ0_THET2,84.4,110.04,23,2,2,,18012,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0069 PE=4 SV=1
521,1135,Q72GE3|Q72GE3_THET2,84.4,109.92,10,2,2,,36288,Probable serine protease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1905 PE=3 SV=1
599,155,sp|Q72GY6|G6PI_THET2,61.7,109.28,7,1,1,Oxidation (M),45874,Glucose-6-phosphate isomerase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pgi PE=3 SV=2
362,372,Q72IW8|Q72IW8_THET2,94.7,108.96,9,3,1,,41399,Pilus-associated protein pilM OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilM PE=1 SV=1
433,205,Q72KP3|Q72KP3_THET2,94.8,108.69,14,2,2,,23457,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0322 PE=4 SV=1
491,147,Q72LB5|Q72LB5_THET2,95.2,108.59,6,2,2,,64813,NADP-dependent malic enzyme OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0144 PE=3 SV=1
453,131,Q72HK0|Q72HK0_THET2,84.4,107.83,22,3,3,,27602,ABC transporter ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1487 PE=3 SV=1
277,161,Q72L39|Q72L39_THET2,90.2,107.57,12,2,2,,21367,Thiol-disulfide isomerase/thioredoxin OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0224 PE=4 SV=1
96,313,sp|Q72I22|RL30_THET2,98.7,107.29,50,5,3,,6785,50S ribosomal protein L30 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmD PE=1 SV=1
173,391,Q72JT1|Q72JT1_THET2,85.0,107.06,7,2,1,,45119,Putative protease/transporter OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0687 PE=4 SV=1
434,274,Q72IJ8|Q72IJ8_THET2,94.7,106.69,6,2,2,Oxidation (M),72532,Translation elongation and release factors (GTPases) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1134 PE=3 SV=1
299,192,Q72IW7|Q72IW7_THET2,84.4,106.64,16,3,3,,23036,Competence protein pilN OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilN PE=1 SV=1
596,375,Q72HL2|Q72HL2_THET2,61.7,105.79,14,1,1,,17287,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1475 PE=4 SV=1
513,348,Q72IP8|Q72IP8_THET2,62.7,104.92,8,1,1,,27818,Sec-independent protein tatD OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tatD PE=4 SV=1
85,180,sp|P62669|RS9_THET2,98.8,104.28,27,5,4,,14402,30S ribosomal protein S9 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsI PE=1 SV=1
240,97,Q72GL5|Q72GL5_THET2,98.4,103.40,13,3,3,,34040,Quinone oxidoreductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1833 PE=3 SV=1
252,1140,Q72I70|Q72I70_THET2,84.4,102.72,14,2,2,,20753,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1262 PE=4 SV=1
152,280,sp|Q72GD5|NUOH_THET2,98.7,102.24,11,4,3,,41009,NADH-quinone oxidoreductase subunit H OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nuoH PE=3 SV=1
410,360,Q72KU5|Q72KU5_THET2,94.5,101.16,12,2,2,,42679,Putative exported protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0396 PE=4 SV=1
436,1139,Q72JL3|Q72JL3_THET2,84.4,100.60,12,2,2,,17764,Biotin carboxyl carrier protein of acetyl-CoA carboxylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0759 PE=4 SV=1
432,324,Q72IJ4|Q72IJ4_THET2,94.9,100.42,10,2,1,,25605,Two-component response regulator OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1138 PE=4 SV=1
588,1850,Q72IH0|Q72IH0_THET2,64.1,100.41,8,1,1,,30940,Hydroxymethylglutaryl-CoA lyase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1162 PE=3 SV=1
301,344,sp|P62661|RS20_THET2,84.4,100.35,26,3,3,,11689,30S ribosomal protein S20 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsT PE=1 SV=2
122,32,Q72J17|Q72J17_THET2,99.1,100.01,9,6,5,,59942,5'-nucleotidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0964 PE=3 SV=1
209,116,sp|Q72GE2|SYR_THET2,96.1,99.37,7,3,2,Oxidation (M),66199,Arginine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=argS PE=3 SV=1
293,244,sp|Q72KD8|EFTS_THET2,98.4,99.34,17,3,3,,22383,Elongation factor Ts OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tsf PE=3 SV=1
298,132,Q72JI4|Q72JI4_THET2,84.4,99.16,12,2,2,,45018,Aminopeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0788 PE=3 SV=1
510,539,Q72HY2|Q72HY2_THET2,74.1,99.02,18,1,1,,14043,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1350 PE=4 SV=1
141,133,Q72H68|Q72H68_THET2,99.0,98.72,9,5,4,,48119,Trehalose/maltose-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1627 PE=4 SV=1
333,378,Q72J44|Q72J44_THET2,94.6,98.41,9,2,1,,28462,Putative transport system permease ABC transporter protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0935 PE=4 SV=1
210,237,sp|Q72L05|CAPP_THET2,94.4,97.59,3,3,1,,96534,Phosphoenolpyruvate carboxylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ppc PE=3 SV=1
569,370,Q72HF5|Q72HF5_THET2,77.6,97.40,3,1,1,,100680,S-layer protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1532 PE=4 SV=1
154,235,Q72HF7|Q72HF7_THET2,98.4,97.38,10,3,3,,37344,Peripheral subunit-binding (PSBD) domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1530 PE=3 SV=1
408,314,sp|Q72GV5|RL9_THET2,92.8,97.13,32,2,2,Formylation,16411,50S ribosomal protein L9 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplI PE=1 SV=1
455,337,sp|Q72I15|RL24_THET2,84.4,96.63,18,2,2,,12057,50S ribosomal protein L24 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplX PE=1 SV=1
536,1728,sp|Q72L15|CLPP_THET2,61.7,96.21,17,1,1,,21393,ATP-dependent Clp protease proteolytic subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=clpP PE=3 SV=2
506,895,Q72IA0|Q72IA0_THET2,83.0,94.92,7,2,1,,64392,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1232 PE=4 SV=1
185,323,Q72I91|Q72I91_THET2,78.3,94.73,5,2,1,,69598,Acylamino-acid-releasing enzyme OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1241 PE=4 SV=1
598,377,Q72LF1|Q72LF1_THET2,61.7,94.63,11,1,1,,23559,Methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0108 PE=4 SV=1
584,1053,Q72K77|Q72K77_THET2,73.2,94.33,13,1,1,,22339,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0294 PE=4 SV=1
386,283,sp|P61728|RISB_THET2,61.7,94.24,16,2,2,,16647,6 7-dimethyl-8-ribityllumazine synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ribH PE=3 SV=1
241,341,sp|P62660|RS19_THET2,98.3,94.19,28,3,3,,10581,30S ribosomal protein S19 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsS PE=1 SV=2
370,223,Q72IC0|Q72IC0_THET2,80.2,94.11,5,2,1,,44568,Glutamate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1212 PE=1 SV=1
271,113,Q72H23|Q72H23_THET2,94.2,93.50,7,2,2,,37271,Cytochrome c oxidase subunit 2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1672 PE=3 SV=1
145,79,Q72I44|Q72I44_THET2,98.4,93.40,7,4,4,,43034,Maltose/maltodextrin-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1288 PE=1 SV=1
95,233,sp|Q72HR3|RL27_THET2,98.7,93.10,33,6,5,,9480,50S ribosomal protein L27 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmA PE=1 SV=3
524,325,Q72L18|Q72L18_THET2,81.8,93.04,26,2,1,,11869,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0246 PE=4 SV=1
407,60,sp|P61707|SYA_THET2,97.3,92.51,5,3,3,,97480,Alanine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=alaS PE=3 SV=1
302,84,Q72HP0|Q72HP0_THET2,84.4,92.47,5,2,2,,46530,Amidase/amidotransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1446 PE=4 SV=1
99,175,Q72KV5|Q72KV5_THET2,84.4,92.33,4,3,2,,69794,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0386 PE=4 SV=1
457,1121,Q72HU9|Q72HU9_THET2,83.2,91.29,17,2,1,,12462,Thioredoxin OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1385 PE=1 SV=1
300,1136,sp|Q72ID6|RPOZ_THET2,84.4,91.18,23,2,2,,11517,DNA-directed RNA polymerase subunit omega OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpoZ PE=3 SV=1
128,491,Q72J68|Q72J68_THET2,95.6,91.04,23,3,3,,9836,V-type sodium ATP synthase subunit K Homolog OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0911 PE=3 SV=1
204,139,sp|P61941|RS12_THET2,98.7,90.90,24,4,4,,14599,30S ribosomal protein S12 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsL PE=1 SV=2
