Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
78,148,sp|Q72L76|RL20_THET2,99.1,183.70,46,10,10,,13743,50S ribosomal protein L20 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplT PE=1 SV=1
189,140,Q72HV6|Q72HV6_THET2,99.1,183.68,41,6,6,Oxidation (M),25984,3-oxoadipate enol-lactonase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1376 PE=4 SV=1
121,123,Q72IG4|Q72IG4_THET2,99.1,182.71,14,9,6,,65313,Putative oligoendopeptidase F protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1168 PE=3 SV=1
134,97,Q72GL5|Q72GL5_THET2,99.2,182.57,35,9,9,,34040,Quinone oxidoreductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1833 PE=3 SV=1
63,66,Q72IP3|Q72IP3_THET2,99.2,181.74,41,14,14,Oxidation (M); Carbamidomethylation,26607,Succinate dehydrogenase iron-sulfur subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1089 PE=3 SV=1
49,141,sp|Q72JU9|RL19_THET2,99.1,179.44,53,13,12,,17181,50S ribosomal protein L19 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplS PE=1 SV=1
91,81,sp|Q72I23|RL15_THET2,99.1,178.82,52,14,13,,16281,50S ribosomal protein L15 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplO PE=1 SV=1
83,135,sp|P62667|RS7_THET2,99.1,177.85,47,7,7,Oxidation (M); Carbamidomethylation,18016,30S ribosomal protein S7 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsG PE=1 SV=2
170,119,sp|Q72HA1|SYFA_THET2,99.1,177.46,23,7,7,Oxidation (M),39249,Phenylalanine--tRNA ligase alpha subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pheS PE=3 SV=1
140,98,Q72HE7|Q72HE7_THET2,99.1,176.69,16,10,10,Oxidation (M),59101,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1540 PE=3 SV=1
89,93,Q72K10|Q72K10_THET2,99.1,176.19,29,9,8,Oxidation (M); Carbamidomethylation,37375,Phenylacetic acid degradation protein paaA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=paaA PE=4 SV=1
128,120,Q72I24|Q72I24_THET2,99.1,176.07,13,8,6,,48195,Protein translocase subunit SecY OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=secY PE=3 SV=1
177,189,sp|Q72K02|FBPAP_THET2,98.8,173.11,17,5,4,,40389,Fructose-1 6-bisphosphate aldolase/phosphatase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=fbp PE=1 SV=1
185,158,sp|Q72H75|GATB_THET2,99.1,172.86,20,7,7,Carbamidomethylation,52264,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gatB PE=3 SV=1
90,54,Q72J07|Q72J07_THET2,99.2,172.70,27,10,10,,38056,PrcB_C domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0974 PE=4 SV=1
158,88,sp|P83453|SYY_THET2,99.1,172.43,19,8,6,,48718,Tyrosine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tyrS PE=1 SV=1
92,89,Q72JJ1|Q72JJ1_THET2,99.2,171.98,31,13,12,,33026,Electron transfer flavoprotein alpha-subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0781 PE=3 SV=1
200,102,sp|Q72LP1|GLMU_THET2,99.1,171.93,19,7,6,,48657,Bifunctional protein GlmU OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=glmU PE=3 SV=2
104,38,sp|Q72HA0|SYFB_THET2,99.2,171.85,15,11,10,,86656,Phenylalanine--tRNA ligase beta subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pheT PE=3 SV=1
206,106,Q746P3|Q746P3_THET2,99.0,171.85,20,6,4,,43722,Precorrin-6Y C5 15-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0010 PE=4 SV=1
208,201,Q72JI9|Q72JI9_THET2,99.0,171.58,17,5,5,Oxidation (M),57439,Putative propionyl-CoA carboxylase beta chain OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0783 PE=4 SV=1
132,60,sp|P61707|SYA_THET2,99.2,170.49,12,9,9,,97480,Alanine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=alaS PE=3 SV=1
112,53,Q72LK6|Q72LK6_THET2,99.2,170.47,21,12,11,,69384,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0053 PE=4 SV=1
120,156,Q72IR3|Q72IR3_THET2,99.1,170.21,45,8,8,,20214,Putative dehydratase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1069 PE=3 SV=1
127,99,Q72GP6|Q72GP6_THET2,99.1,168.88,18,8,7,Oxidation (M),45455,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1802 PE=3 SV=1
201,211,Q72IW4|Q72IW4_THET2,99.0,167.71,8,5,5,,82638,Competence protein pilQ OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilQ PE=3 SV=1
203,146,Q72I68|Q72I68_THET2,99.1,167.70,19,6,5,,36156,Iron(III)-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1264 PE=4 SV=1
224,243,sp|Q72KG3|RIMP_THET2,99.0,167.52,40,5,5,,17790,Ribosome maturation factor RimP OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rimP PE=3 SV=1
141,46,Q72L83|Q72L83_THET2,99.1,166.45,30,8,8,Oxidation (M); Formylation,36038,Aspartate-semialdehyde dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=asd PE=3 SV=1
109,136,sp|P62657|RS15_THET2,99.1,165.84,61,7,6,Oxidation (M),10554,30S ribosomal protein S15 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsO PE=1 SV=2
126,92,sp|Q72J47|RPIA_THET2,99.1,164.51,46,8,8,,24039,Ribose-5-phosphate isomerase A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpiA PE=1 SV=1
114,85,Q72GD3|Q72GD3_THET2,99.1,163.72,18,8,8,,48618,NADH-quinone oxidoreductase subunit F OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1915 PE=3 SV=1
111,87,Q72LC9|Q72LC9_THET2,99.2,163.71,17,11,10,,59696,Malate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0130 PE=3 SV=1
142,139,sp|P61941|RS12_THET2,99.1,162.22,54,8,8,Carbamidomethylation,14599,30S ribosomal protein S12 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsL PE=1 SV=2
182,132,Q72JI4|Q72JI4_THET2,99.1,160.97,22,6,6,Carbamidomethylation,45018,Aminopeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0788 PE=3 SV=1
187,127,sp|Q72GT4|PURA_THET2,99.1,159.98,21,7,7,,44879,Adenylosuccinate synthetase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=purA PE=3 SV=1
174,221,sp|Q72KE8|IF2_THET2,99.0,159.40,10,6,5,,63178,Translation initiation factor IF-2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=infB PE=3 SV=1
175,137,Q72K32|Q72K32_THET2,99.0,159.34,12,7,5,,56832,D-3-phosphoglycerate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0586 PE=3 SV=1
133,80,Q72GV7|Q72GV7_THET2,99.2,158.36,36,9,9,Oxidation (M),29840,Single-stranded DNA-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1741 PE=3 SV=1
250,281,sp|Q72J72|VATA_THET2,98.5,157.52,9,3,3,Oxidation (M),63660,V-type ATP synthase alpha chain OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=atpA PE=3 SV=1
219,199,sp|Q72JL7|FOLD_THET2,99.0,155.86,22,5,4,Carbamidomethylation,30546,Bifunctional protein FolD OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=folD PE=3 SV=1
395,314,sp|Q72GV5|RL9_THET2,98.4,155.53,39,3,3,,16411,50S ribosomal protein L9 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplI PE=1 SV=1
263,214,Q72GB7|Q72GB7_THET2,98.9,154.21,7,5,4,,92789,DNA topoisomerase 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=topA PE=3 SV=1
209,205,Q72KP3|Q72KP3_THET2,99.0,153.72,31,6,6,,23457,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0322 PE=4 SV=1
195,118,sp|Q72H85|ENO_THET2,99.0,153.40,13,6,5,,45501,Enolase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=eno PE=3 SV=1
123,67,sp|Q72L85|SYG_THET2,99.2,153.07,18,11,10,,58272,Glycine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=glyQS PE=3 SV=1
183,255,Q72I34|Q72I34_THET2,99.0,152.97,33,6,6,,18002,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1298 PE=4 SV=1
251,274,Q72IJ8|Q72IJ8_THET2,98.8,152.83,8,4,3,Oxidation (M),72532,Translation elongation and release factors (GTPases) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1134 PE=3 SV=1
160,168,Q72GG2|Q72GG2_THET2,99.0,152.77,18,5,5,,35135,Exopolyphosphatase family protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1886 PE=4 SV=1
148,83,Q72IC7|Q72IC7_THET2,99.1,152.00,28,9,9,,38259,Deoxyhypusine synthase-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1205 PE=3 SV=1
151,176,Q72IC3|Q72IC3_THET2,99.1,149.59,29,6,6,,24125,Putative dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1209 PE=4 SV=1
51,138,sp|Q72I33|RL17_THET2,99.1,149.20,50,9,7,,13715,50S ribosomal protein L17 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplQ PE=1 SV=1
275,250,Q72H80|Q72H80_THET2,98.8,148.97,24,4,3,,24402,Hypothetical exported protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1615 PE=4 SV=1
345,151,sp|Q72GD0|NUOC_THET2,84.4,148.95,24,3,3,Oxidation (M),23859,NADH-quinone oxidoreductase subunit C OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nuoC PE=3 SV=1
150,129,sp|Q72JJ7|RNJ_THET2,99.1,148.62,14,9,7,,64031,Ribonuclease J OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rnj PE=1 SV=1
167,62,sp|Q72LI9|SYE_THET2,99.1,148.46,15,7,6,,53940,Glutamate--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gltX PE=3 SV=1
261,159,Q72KV1|Q72KV1_THET2,99.0,148.31,25,5,5,,31436,Iron(III) dicitrate-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0390 PE=4 SV=1
265,232,sp|Q72I39|REX_THET2,98.8,148.10,27,4,4,,23222,Redox-sensing transcriptional repressor Rex OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rex PE=1 SV=1
232,295,Q72LQ5|Q72LQ5_THET2,98.4,148.08,27,3,3,Carbamidomethylation,19138,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0003 PE=4 SV=1
79,125,sp|Q72IN1|RL13_THET2,99.1,147.81,49,11,9,Oxidation (M),15895,50S ribosomal protein L13 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplM PE=1 SV=2
186,58,sp|Q72KS4|LON1_THET2,99.1,147.39,11,7,5,,89312,Lon protease 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lon1 PE=3 SV=1
276,310,Q72KM3|Q72KM3_THET2,98.4,147.38,20,3,3,,24228,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0384 PE=4 SV=1
190,109,Q72HJ8|Q72HJ8_THET2,99.1,147.13,13,6,5,,47944,ABC transporter ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1489 PE=3 SV=1
176,203,Q72I62|Q72I62_THET2,98.8,146.85,14,4,4,,37396,Dipeptide transport system permease protein dppB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=dppB PE=3 SV=1
143,84,Q72HP0|Q72HP0_THET2,99.1,143.52,14,9,8,,46530,Amidase/amidotransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1446 PE=4 SV=1
173,167,Q72IW6|Q72IW6_THET2,99.1,143.16,30,7,5,,21369,Competence protein pilO OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilO PE=4 SV=1
181,153,sp|Q72LB1|GCST_THET2,99.1,142.37,20,7,6,,37884,Aminomethyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gcvT PE=3 SV=1
277,315,Q72LJ0|Q72LJ0_THET2,98.4,142.04,34,3,3,Oxidation (M),18012,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0069 PE=4 SV=1
193,204,Q72JQ3|Q72JQ3_THET2,99.0,141.27,32,5,5,,24393,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0715 PE=4 SV=1
383,293,Q72JD1|Q72JD1_THET2,98.4,140.65,10,3,3,,57128,(R)-citramalate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0847 PE=3 SV=1
262,171,Q72J58|Q72J58_THET2,99.0,137.59,22,5,4,,39063,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0921 PE=4 SV=1
260,131,Q72HK0|Q72HK0_THET2,99.0,137.32,26,5,5,,27602,ABC transporter ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1487 PE=3 SV=1
171,104,Q72KI2|Q72KI2_THET2,99.1,137.18,16,7,6,,58583,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0478 PE=4 SV=1
86,179,sp|P62659|RS18_THET2,99.1,136.23,55,9,8,Formylation,10231,30S ribosomal protein S18 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsR PE=1 SV=2
205,103,Q72JN6|Q72JN6_THET2,99.1,136.08,13,6,4,,54151,Sugar transport ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0734 PE=4 SV=1
103,174,sp|P62442|RL11_THET2,98.8,135.94,27,4,4,Oxidation (M),15505,50S ribosomal protein L11 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplK PE=1 SV=1
98,57,Q72GY3|Q72GY3_THET2,99.1,134.08,20,13,13,,58014,Metal-dependent carboxypeptidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1715 PE=1 SV=1
197,217,Q72LK7|Q72LK7_THET2,98.4,132.98,27,3,3,,17727,Probable nitrilotriacetate monooxygenase component B OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0052 PE=1 SV=1
271,215,sp|Q72J69|VATE_THET2,98.8,131.78,21,5,5,,20588,V-type ATP synthase subunit E OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=atpE PE=3 SV=1
166,186,sp|Q72KH6|SYD_THET2,99.1,131.61,10,6,6,,66030,Aspartate--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=aspS PE=3 SV=1
231,351,Q72KJ4|Q72KJ4_THET2,98.4,131.57,10,5,3,,48370,Pili assembly protein pilC OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilC PE=3 SV=1
211,170,sp|Q72LH1|AROA_THET2,98.8,131.53,11,5,5,,46112,3-phosphoshikimate 1-carboxyvinyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=aroA PE=3 SV=1
217,122,sp|Q72KF7|SYN_THET2,99.1,131.49,13,6,6,,50759,Asparagine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=asnS PE=3 SV=1
178,175,Q72KV5|Q72KV5_THET2,98.8,131.45,9,7,5,Formylation,69794,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0386 PE=4 SV=1
207,178,Q72GC1|Q72GC1_THET2,99.1,130.86,23,6,5,,26348,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1927 PE=4 SV=1
415,249,Q72HH6|Q72HH6_THET2,98.4,130.60,24,3,3,,22638,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1511 PE=4 SV=1
326,343,Q72GT2|Q72GT2_THET2,98.3,130.53,24,3,3,,20269,Hypoxanthine phosphoribosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1766 PE=3 SV=1
320,256,Q72LI1|Q72LI1_THET2,98.4,130.02,17,3,3,,27946,Branched-chain amino acid transport ATP-binding protein livG OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=livG PE=4 SV=1
266,198,Q72IA2|Q72IA2_THET2,98.8,129.57,8,4,4,,71203,Non-specific serine/threonine protein kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1230 PE=4 SV=1
196,212,Q72IL9|Q72IL9_THET2,98.8,127.67,41,5,5,,16558,RCK C-terminal domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1113 PE=4 SV=1
229,190,Q72IN6|Q72IN6_THET2,98.7,127.04,14,4,3,,34524,ABC transporter permease protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1096 PE=4 SV=1
164,341,sp|P62660|RS19_THET2,98.4,126.31,29,4,4,,10581,30S ribosomal protein S19 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsS PE=1 SV=2
435,338,Q72IX4|Q72IX4_THET2,84.4,125.54,21,2,2,,15706,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1007 PE=4 SV=1
94,79,Q72I44|Q72I44_THET2,99.1,125.14,26,12,12,,43034,Maltose/maltodextrin-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1288 PE=1 SV=1
333,271,Q72KI7|Q72KI7_THET2,97.4,122.97,13,3,2,,28892,Thiol:disulfide interchange protein tlpA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tlpA PE=3 SV=1
288,1133,Q72H94|Q72H94_THET2,84.4,122.80,27,3,3,,21916,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1601 PE=4 SV=1
179,191,Q72H24|Q72H24_THET2,97.8,122.74,4,4,3,,89156,Cytochrome c oxidase polypeptide I+III OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1671 PE=3 SV=1
136,69,Q72JG4|Q72JG4_THET2,99.1,122.27,12,11,10,,91965,Glycogen phosphorylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0808 PE=3 SV=1
122,133,Q72H68|Q72H68_THET2,99.1,121.72,14,8,7,,48119,Trehalose/maltose-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1627 PE=4 SV=1
240,757,Q72IS4|Q72IS4_THET2,84.4,121.27,15,3,3,,15950,Cytochrome c-552 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1058 PE=4 SV=1
274,223,Q72IC0|Q72IC0_THET2,98.8,121.02,10,4,4,,44568,Glutamate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1212 PE=1 SV=1
273,209,Q72HR8|Q72HR8_THET2,98.8,120.92,41,4,3,,13004,Ribosomal silencing factor RsfS OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rsfS PE=3 SV=1
393,270,Q72G93|Q72G93_THET2,98.5,119.82,13,3,3,,31753,Acetyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1955 PE=4 SV=1
204,95,sp|Q72GF9|SYP_THET2,99.1,118.37,10,6,6,,54514,Proline--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=proS PE=3 SV=1
301,312,Q72GU5|Q72GU5_THET2,98.7,118.32,9,4,3,,48855,Dihydrolipoyl dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1753 PE=3 SV=1
161,180,sp|P62669|RS9_THET2,99.0,116.42,36,6,6,Oxidation (M),14402,30S ribosomal protein S9 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsI PE=1 SV=1
220,284,Q72GZ5|Q72GZ5_THET2,98.8,116.16,8,4,3,,50480,Dihydrolipoyl dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1700 PE=3 SV=1
394,130,sp|Q72L58|GATA_THET2,98.5,116.01,9,3,3,,50314,Glutamyl-tRNA(Gln) amidotransferase subunit A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gatA PE=3 SV=1
210,164,sp|Q72H98|PFKA_THET2,99.0,115.58,14,5,5,,33537,ATP-dependent 6-phosphofructokinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pfkA PE=3 SV=1
257,334,sp|Q72L49|Y214_THET2,98.4,115.39,22,4,2,,20957,UPF0340 protein TT_C0214 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0214 PE=1 SV=1
226,247,Q72GE0|Q72GE0_THET2,98.9,114.92,9,5,3,,49193,NADH-quinone oxidoreductase chain M OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1908 PE=3 SV=1
194,150,Q72LF6|Q72LF6_THET2,99.0,114.66,24,5,4,,23006,Acetoin utilization acuB protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=acuB PE=4 SV=1
235,387,sp|Q72LP2|LGT_THET2,97.4,114.63,13,3,2,Carbamidomethylation,32152,Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lgt PE=3 SV=1
267,227,Q746P0|Q746P0_THET2,98.8,114.55,15,5,5,,31134,Precorrin-3B C17-methyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0013 PE=4 SV=1
319,336,Q746F1|Q746F1_THET2,98.4,114.50,15,3,3,,27348,CRISPR system Cms endoribonuclease Csm3 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_P0104 PE=3 SV=1
452,292,Q72L00|Q72L00_THET2,82.6,113.35,14,2,1,,19707,ATP-dependent protease hslV OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hslV PE=3 SV=1
264,147,Q72LB5|Q72LB5_THET2,98.9,113.23,9,5,5,,64813,NADP-dependent malic enzyme OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0144 PE=3 SV=1
180,196,sp|Q72HM1|RNY_THET2,98.9,112.77,9,5,4,,64623,Ribonuclease Y OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rny PE=3 SV=1
