Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),#Peptides,#Unique,PTM,Avg. Mass,Description
136,71,Q72KR0|Q72KR0_THET2,98.7,154.55,17,3,3,,33057,Metallo-beta-lactamase protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0458 PE=4 SV=1
118,148,sp|Q72L76|RL20_THET2,98.1,154.27,29,5,5,,13743,50S ribosomal protein L20 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplT PE=1 SV=1
82,234,Q72HC8|Q72HC8_THET2,97.3,152.41,14,7,7,Oxidation (M),46713,Menaquinol-cytochrome C reductase cytochrome B subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1567 PE=4 SV=1
140,75,Q72GM3|Q72GM3_THET2,99.0,151.95,9,7,6,,101032,Leucine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=leuS PE=1 SV=1
100,53,Q72LK6|Q72LK6_THET2,99.0,151.49,14,7,5,,69384,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0053 PE=4 SV=1
47,141,sp|Q72JU9|RL19_THET2,99.1,150.64,40,8,8,,17181,50S ribosomal protein L19 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplS PE=1 SV=1
68,99,Q72GP6|Q72GP6_THET2,99.1,148.55,20,8,6,,45455,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1802 PE=3 SV=1
168,244,sp|Q72KD8|EFTS_THET2,98.9,146.63,27,4,4,,22383,Elongation factor Ts OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tsf PE=3 SV=1
363,1134,Q72HC6|Q72HC6_THET2,84.4,145.75,27,2,2,,17639,Putative cytochrome c OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1569 PE=4 SV=1
151,97,Q72GL5|Q72GL5_THET2,99.1,145.62,26,5,5,,34040,Quinone oxidoreductase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1833 PE=3 SV=1
409,183,Q72J78|Q72J78_THET2,98.4,145.18,14,3,3,,43795,Zinc protease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0901 PE=4 SV=1
208,212,Q72IL9|Q72IL9_THET2,84.3,144.94,47,3,3,,16558,RCK C-terminal domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1113 PE=4 SV=1
99,66,Q72IP3|Q72IP3_THET2,99.1,144.27,24,7,7,,26607,Succinate dehydrogenase iron-sulfur subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1089 PE=3 SV=1
147,240,Q72J82|Q72J82_THET2,97.0,144.04,9,4,3,,57194,4-alpha-glucanotransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0897 PE=3 SV=1
233,215,sp|Q72J69|VATE_THET2,98.5,143.85,26,3,3,,20588,V-type ATP synthase subunit E OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=atpE PE=3 SV=1
152,80,Q72GV7|Q72GV7_THET2,99.0,143.03,24,5,5,,29840,Single-stranded DNA-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1741 PE=3 SV=1
228,62,sp|Q72LI9|SYE_THET2,99.0,142.60,13,5,4,,53940,Glutamate--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gltX PE=3 SV=1
289,167,Q72IW6|Q72IW6_THET2,98.4,142.37,20,3,3,,21369,Competence protein pilO OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilO PE=4 SV=1
72,190,Q72IN6|Q72IN6_THET2,98.7,141.91,17,6,3,Formylation,34524,ABC transporter permease protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1096 PE=4 SV=1
182,127,sp|Q72GT4|PURA_THET2,98.5,141.02,10,3,3,,44879,Adenylosuccinate synthetase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=purA PE=3 SV=1
196,221,sp|Q72KE8|IF2_THET2,98.8,138.82,7,4,4,,63178,Translation initiation factor IF-2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=infB PE=3 SV=1
239,84,Q72HP0|Q72HP0_THET2,98.7,138.05,15,4,3,,46530,Amidase/amidotransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1446 PE=4 SV=1
111,96,Q72GJ7|Q72GJ7_THET2,99.0,136.82,20,5,4,,25028,Phosphate-specific transport system accessory protein PhoU OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=phoU PE=3 SV=1
51,32,Q72J17|Q72J17_THET2,99.2,136.26,17,13,12,,59942,5'-nucleotidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0964 PE=3 SV=1
154,189,sp|Q72K02|FBPAP_THET2,84.7,134.14,9,3,2,,40389,Fructose-1 6-bisphosphate aldolase/phosphatase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=fbp PE=1 SV=1
60,194,Q72JK3|Q72JK3_THET2,98.4,134.08,30,5,4,,18563,Cytochrome-c oxidase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0769 PE=4 SV=1
325,338,Q72IX4|Q72IX4_THET2,84.4,133.65,21,2,2,,15706,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1007 PE=4 SV=1
207,343,Q72GT2|Q72GT2_THET2,84.4,133.12,21,2,2,,20269,Hypoxanthine phosphoribosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1766 PE=3 SV=1
119,188,sp|Q72JN9|THYX_THET2,95.6,132.88,12,4,3,Formylation,31007,Flavin-dependent thymidylate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=thyX PE=3 SV=1
405,171,Q72J58|Q72J58_THET2,73.1,132.73,9,2,2,,39063,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0921 PE=4 SV=1
290,264,Q72GD2|Q72GD2_THET2,98.4,132.38,20,3,3,,20286,NADH-quinone oxidoreductase chain E OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1916 PE=3 SV=1
185,298,Q72GR8|Q72GR8_THET2,97.2,132.18,14,4,4,Formylation,39972,NAD/NADP transhydrogenase alpha subunit 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1780 PE=1 SV=1
195,47,sp|Q72JC8|ILVC_THET2,98.8,131.94,16,4,4,,37078,Ketol-acid reductoisomerase (NADP(+)) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ilvC PE=3 SV=1
229,193,Q72L60|Q72L60_THET2,98.5,130.32,50,3,3,,15540,Probable small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0203 PE=3 SV=1
312,274,Q72IJ8|Q72IJ8_THET2,84.8,129.91,6,2,2,Oxidation (M),72532,Translation elongation and release factors (GTPases) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1134 PE=3 SV=1
316,380,Q72IF5|Q72IF5_THET2,96.3,128.84,29,2,2,,15393,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1177 PE=4 SV=1
101,81,sp|Q72I23|RL15_THET2,99.0,128.45,33,6,6,,16281,50S ribosomal protein L15 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplO PE=1 SV=1
83,49,sp|Q72J95|ACSA_THET2,99.1,128.15,9,8,7,,73076,Acetyl-coenzyme A synthetase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=acsA PE=3 SV=1
175,150,Q72LF6|Q72LF6_THET2,98.8,128.15,28,4,3,Carbamidomethylation,23006,Acetoin utilization acuB protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=acuB PE=4 SV=1
145,85,Q72GD3|Q72GD3_THET2,99.0,127.23,14,5,5,,48618,NADH-quinone oxidoreductase subunit F OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1915 PE=3 SV=1
87,230,Q72HC7|Q72HC7_THET2,61.7,126.61,19,4,4,,22438,Rieske iron-sulfur protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1568 PE=4 SV=1
96,218,sp|P62238|RS16_THET2,99.0,125.79,49,6,6,,10387,30S ribosomal protein S16 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsP PE=1 SV=1
188,78,Q72J50|Q72J50_THET2,98.8,124.41,13,4,4,,47751,Tail-specific protease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0929 PE=3 SV=1
199,204,Q72JQ3|Q72JQ3_THET2,98.4,123.82,31,3,3,,24393,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0715 PE=4 SV=1
288,263,Q72GE7|Q72GE7_THET2,99.0,119.67,31,5,4,Oxidation (M),30314,2-nitropropane dioxygenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1901 PE=4 SV=1
460,503,sp|Q72L31|DCUP_THET2,84.4,119.62,14,2,2,,37784,Uroporphyrinogen decarboxylase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hemE PE=3 SV=2
203,121,sp|Q72L32|HEMH_THET2,95.7,119.48,10,3,2,,35651,Ferrochelatase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hemH PE=3 SV=1
347,206,Q72HJ4|Q72HJ4_THET2,88.9,119.35,11,2,2,,51635,Anthranilate synthase component 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=trpE PE=3 SV=1
284,176,Q72IC3|Q72IC3_THET2,92.5,117.60,14,2,2,,24125,Putative dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1209 PE=4 SV=1
44,31,sp|P61977|MDH_THET2,99.1,116.79,23,11,8,Oxidation (M),35426,Malate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mdh PE=3 SV=1
364,203,Q72I62|Q72I62_THET2,84.4,116.58,8,2,2,,37396,Dipeptide transport system permease protein dppB OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=dppB PE=3 SV=1
155,315,Q72LJ0|Q72LJ0_THET2,84.4,116.03,23,3,3,,18012,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0069 PE=4 SV=1
457,95,sp|Q72GF9|SYP_THET2,92.8,115.58,6,2,2,,54514,Proline--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=proS PE=3 SV=1
153,258,Q72I43|Q72I43_THET2,97.5,115.55,12,3,2,,39576,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1289 PE=4 SV=1
122,211,Q72IW4|Q72IW4_THET2,96.3,115.29,4,2,2,,82638,Competence protein pilQ OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pilQ PE=3 SV=1
401,256,Q72LI1|Q72LI1_THET2,93.2,114.15,11,2,2,,27946,Branched-chain amino acid transport ATP-binding protein livG OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=livG PE=4 SV=1
315,168,Q72GG2|Q72GG2_THET2,98.5,113.83,11,3,3,,35135,Exopolyphosphatase family protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1886 PE=4 SV=1
113,38,sp|Q72HA0|SYFB_THET2,98.8,113.69,7,6,4,,86656,Phenylalanine--tRNA ligase beta subunit OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=pheT PE=3 SV=1
95,182,sp|Q72G84|RL28_THET2,99.0,113.53,42,5,5,Carbamidomethylation,11006,50S ribosomal protein L28 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpmB PE=1 SV=1
297,1220,Q72LK2|Q72LK2_THET2,81.5,110.78,22,2,1,,22702,NADH dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0057 PE=4 SV=1
89,174,sp|P62442|RL11_THET2,98.4,110.61,18,3,3,,15505,50S ribosomal protein L11 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplK PE=1 SV=1
313,147,Q72LB5|Q72LB5_THET2,98.4,110.19,7,3,3,,64813,NADP-dependent malic enzyme OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0144 PE=3 SV=1
291,142,Q72G73|Q72G73_THET2,96.1,109.80,6,3,2,,76800,Endopeptidase La OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1975 PE=3 SV=1
321,223,Q72IC0|Q72IC0_THET2,96.8,109.43,7,3,2,,44568,Glutamate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1212 PE=1 SV=1
129,116,sp|Q72GE2|SYR_THET2,97.4,109.21,9,5,2,Oxidation (M),66199,Arginine--tRNA ligase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=argS PE=3 SV=1
324,151,sp|Q72GD0|NUOC_THET2,84.4,106.77,24,2,2,Oxidation (M),23859,NADH-quinone oxidoreductase subunit C OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nuoC PE=3 SV=1
410,117,Q72L13|Q72L13_THET2,84.4,106.74,10,2,2,,56427,Nicotinate phosphoribosyltransferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0252 PE=3 SV=1
237,130,sp|Q72L58|GATA_THET2,97.3,104.93,11,3,2,,50314,Glutamyl-tRNA(Gln) amidotransferase subunit A OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=gatA PE=3 SV=1
461,295,Q72LQ5|Q72LQ5_THET2,84.4,104.93,21,2,2,Carbamidomethylation,19138,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0003 PE=4 SV=1
248,902,Q72LQ6|Q72LQ6_THET2,81.1,104.65,12,2,1,,26961,Dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0002 PE=4 SV=1
479,627,sp|P96137|ARGJ_THET2,61.7,104.04,7,1,1,,40302,Arginine biosynthesis bifunctional protein ArgJ OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=argJ PE=3 SV=2
76,175,Q72KV5|Q72KV5_THET2,96.5,102.50,5,4,2,,69794,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0386 PE=4 SV=1
235,214,Q72GB7|Q72GB7_THET2,98.3,102.49,5,3,3,,92789,DNA topoisomerase 1 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=topA PE=3 SV=1
250,391,Q72JT1|Q72JT1_THET2,80.2,100.64,7,2,1,,45119,Putative protease/transporter OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0687 PE=4 SV=1
414,309,Q72IM1|Q72IM1_THET2,81.4,100.16,12,3,1,,31051,Periplasmic serine protease OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1111 PE=4 SV=1
467,1053,Q72K77|Q72K77_THET2,81.0,99.81,15,2,1,,22339,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0294 PE=4 SV=1
329,382,Q72J05|Q72J05_THET2,77.3,99.28,5,2,1,,67880,Multidrug resistance ABC transporter ATP-binding and permease protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0976 PE=1 SV=1
73,179,sp|P62659|RS18_THET2,98.8,99.03,38,4,4,,10231,30S ribosomal protein S18 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsR PE=1 SV=2
117,235,Q72HF7|Q72HF7_THET2,98.4,98.16,10,3,3,,37344,Peripheral subunit-binding (PSBD) domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1530 PE=3 SV=1
535,1850,Q72IH0|Q72IH0_THET2,61.7,97.99,8,1,1,,30940,Hydroxymethylglutaryl-CoA lyase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1162 PE=3 SV=1
201,378,Q72J44|Q72J44_THET2,96.6,96.99,11,3,1,,28462,Putative transport system permease ABC transporter protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0935 PE=4 SV=1
352,104,Q72KI2|Q72KI2_THET2,91.3,96.89,5,3,1,,58583,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0478 PE=4 SV=1
246,253,Q72IU5|Q72IU5_THET2,84.4,96.69,15,2,2,,20665,CcmG protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=ccmG PE=4 SV=1
150,491,Q72J68|Q72J68_THET2,91.7,96.57,23,3,2,,9836,V-type sodium ATP synthase subunit K Homolog OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0911 PE=3 SV=1
80,79,Q72I44|Q72I44_THET2,99.1,95.89,14,8,7,,43034,Maltose/maltodextrin-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1288 PE=1 SV=1
448,360,Q72KU5|Q72KU5_THET2,90.5,95.62,12,2,2,,42679,Putative exported protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0396 PE=4 SV=1
236,113,Q72H23|Q72H23_THET2,98.3,95.45,10,3,3,Oxidation (M),37271,Cytochrome c oxidase subunit 2 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1672 PE=3 SV=1
344,468,sp|Q72JP9|MURG_THET2,77.6,95.34,9,2,1,,35974,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=murG PE=3 SV=1
360,191,Q72H24|Q72H24_THET2,95.0,94.92,3,4,3,,89156,Cytochrome c oxidase polypeptide I+III OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1671 PE=3 SV=1
399,261,Q72GZ8|Q72GZ8_THET2,91.9,94.79,16,2,2,,27542,Enoyl-CoA hydratase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1697 PE=3 SV=1
292,103,Q72JN6|Q72JN6_THET2,95.6,94.72,6,3,1,,54151,Sugar transport ATP-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0734 PE=4 SV=1
411,213,Q72KC8|Q72KC8_THET2,84.4,94.40,8,2,2,,29510,Chorismate synthase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0518 PE=4 SV=1
121,133,Q72H68|Q72H68_THET2,98.8,94.36,9,5,4,,48119,Trehalose/maltose-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1627 PE=4 SV=1
357,381,Q72L88|Q72L88_THET2,96.9,93.35,10,3,1,,36317,TRAM domain-containing protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0172 PE=4 SV=1
103,216,Q72IL6|Q72IL6_THET2,98.2,92.94,23,4,4,,15827,Small heat shock protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1116 PE=3 SV=1
128,180,sp|P62669|RS9_THET2,98.8,92.86,26,4,3,,14402,30S ribosomal protein S9 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rpsI PE=1 SV=1
359,329,Q72GS6|Q72GS6_THET2,95.6,92.08,5,3,1,,56102,Predicted kinase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1772 PE=4 SV=1
521,786,Q72KD5|Q72KD5_THET2,74.9,91.78,16,1,1,,20340,Phosphohydrolase (MutT/nudix family protein) OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mutT PE=3 SV=1
462,199,sp|Q72JL7|FOLD_THET2,84.4,91.50,12,2,2,Carbamidomethylation,30546,Bifunctional protein FolD OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=folD PE=3 SV=1
536,348,Q72IP8|Q72IP8_THET2,61.7,91.08,8,1,1,,27818,Sec-independent protein tatD OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tatD PE=4 SV=1
480,200,Q72HI6|Q72HI6_THET2,61.7,91.03,4,1,1,,64062,Oligoendopeptidase F OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1501 PE=3 SV=1
138,280,sp|Q72GD5|NUOH_THET2,97.6,90.69,9,3,2,,41009,NADH-quinone oxidoreductase subunit H OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=nuoH PE=3 SV=1
486,1151,Q72JL5|Q72JL5_THET2,61.7,90.30,29,2,2,,12071,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0757 PE=3 SV=1
427,366,Q72HM0|Q72HM0_THET2,61.7,90.21,10,1,1,,22411,RNA 2' 3'-cyclic phosphodiesterase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1467 PE=3 SV=1
522,259,Q72LL5|Q72LL5_THET2,67.2,89.64,9,1,1,,42580,Deoxyguanosinetriphosphate triphosphohydrolase-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0044 PE=3 SV=1
463,205,Q72KP3|Q72KP3_THET2,84.4,89.58,13,2,2,,23457,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0322 PE=4 SV=1
478,1133,Q72H94|Q72H94_THET2,61.7,89.20,16,1,1,,21916,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1601 PE=4 SV=1
447,536,Q72JA3|Q72JA3_THET2,77.3,89.08,7,2,1,,40863,Spermidine/putrescine transport ATP-binding protein potA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=potA PE=4 SV=1
538,296,Q72JS3|Q72JS3_THET2,61.7,86.32,5,1,1,,49939,Magnesium transporter MgtE OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=mgtE PE=3 SV=1
320,286,sp|Q72IW9|HICDH_THET2,97.6,85.50,14,3,3,,35922,Homoisocitrate dehydrogenase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=hicd PE=1 SV=1
189,271,Q72KI7|Q72KI7_THET2,96.7,85.31,10,3,1,,28892,Thiol:disulfide interchange protein tlpA OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=tlpA PE=3 SV=1
402,330,sp|Q93R93|LYSJ_THET2,91.3,85.31,6,2,1,,43451,[LysW]-aminoadipate semialdehyde transaminase OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=lysJ PE=1 SV=1
141,187,Q72GS0|Q72GS0_THET2,98.4,85.27,7,4,3,,47336,NAD(P) transhydrogenase subunit beta OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1778 PE=1 SV=1
537,314,sp|Q72GV5|RL9_THET2,61.7,85.05,17,1,1,,16411,50S ribosomal protein L9 OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=rplI PE=1 SV=1
165,15,Q72J15|Q72J15_THET2,98.9,83.68,10,5,4,,41634,Leucine-  isoleucine-  valine-  threonine-  and alanine-binding protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0966 PE=3 SV=1
327,578,Q72IT4|Q72IT4_THET2,81.6,83.61,9,2,1,,30225,Uncharacterized protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1048 PE=4 SV=1
78,52,Q72IP2|Q72IP2_THET2,98.9,83.40,14,8,5,Oxidation (M),39016,Succinate dehydrogenase flavoprotein subunit-like protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C1090 PE=4 SV=1
481,908,Q72LF0|Q72LF0_THET2,61.7,83.34,12,1,1,,27339,Hypothetical conserved protein OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=TT_C0109 PE=4 SV=1
